"FND_APP_DESCRIPTIVE_FLEXFIELD.DescriptiveFlexfieldCode","FND_APP_DESCRIPTIVE_FLEXFIELD.ApplicationId","ORA_FND_APP_DESCRIPTIVE_FLEXFIELD_CONTEXT.ContextCode","SegmentCode","SegmentIdentifier","ColumnName","Name","Description","Prompt","ShortPrompt","TerminologyHelpText","InFieldHelpText","SequenceNumber","EnabledFlag","DisplayType","DisplayWidth","DisplayHeight","CheckboxCheckedValue","CheckboxUncheckedValue","RequiredFlag","RangeType","DefaultType","DefaultValue","DefaultValueNumber","DefaultValueDate","DefaultValueTimestamp","DerivationValue","ReadOnlyFlag","BIEnabledFlag","BIEqualizationTag","IndexedFlag","MultirowUniqueKeyFlag","ShowValueDescription","CreationDate","CreatedBy","LastUpdateDate","LastUpdatedBy","LastUpdateLogin","ValueSetCode","UomClassCode"
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.006","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.996","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.054","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.23","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","HIDDEN","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","","","","2013/08/08 06:37:48.053","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:31.999","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","PARAMETER","ExpenditureTypeId","","","","","N","N","","","","","2013/08/08 06:37:48.068","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.003","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_I_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","PARAMETER","OrganizationId","","","","","N","N","","","","","2013/08/08 06:37:48.082","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.006","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.095","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.009","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.087","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.233","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.108","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.011","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","INV_Misc_Transactions","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.126","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.014","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","BILLABLE_FLAG","billableFlag","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","80","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","CAPITALIZABLE_FLAG","capitalizableFlag","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","90","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","CONTRACT_ID","contractId","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","60","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","EXPENDITURE_ITEM_DATE","expenditureItemDate","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","30","Y","DATE_TIME","11","","","","N","","PARAMETER","EIDate","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","EXPENDITURE_TYPE_ID","expenditureTypeId","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2019/06/24 11:11:11.774228","SEED_DATA_FROM_APPLICATION","-1","ORA_PJC_EXPENDITURE_TYPES_EXPEND_SCM_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","ORGANIZATION_ID","organizationId","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","LOV","25","","","","N","","PARAMETER","OrganizationId","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","ORA_PJC_ORGANIZATIONS_EXPEND_SO_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","PROJECT_ID","projectId","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","10","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","ORA_PJC_PROJECTS_CCW_SO_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","RESERVED_ATTRIBUTE1","reservedAttribute1","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","70","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","TASK_ID","taskId","TASK_ID","TASK_ID","","Task Number","Task Number","","","20","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2021/02/07 07:49:40.0","SEED_DATA_FROM_APPLICATION","-1","ORA_PJC_TASKS_SO_V",""
"PROJECTS_STD_COST_COLLECTION","10036","OM_Sales_Order","WORK_TYPE_ID","workTypeId","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","100","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","N","","N","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","2018/09/21 04:36:23.144389","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_S_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","DROP_DOWN_LIST","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.174","SEED_DATA_FROM_APPLICATION","2017/03/19 07:24:43.02","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","DROP_DOWN_LIST","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.186","SEED_DATA_FROM_APPLICATION","2017/03/19 07:24:43.04","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.148","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.236","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","31","Y","TEXT_BOX","11","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.198","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.244","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:48.212","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.026","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_L_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","Y","","","","","","","OrganizationId","N","N","","","","","2013/08/08 06:37:48.228","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.028","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","11","Y","POP_UP_LIST","25","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:48.242","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.252","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.206","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.26","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","21","Y","TEXT_BOX","25","","","","Y","","","","","","","","N","N","","","","","2013/08/08 06:37:48.259","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.263","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE1","","USER_DEF_ATTRIBUTE1","USER_DEF_ATTRIBUTE1","","User Defined 1","User Defined 1","","","220","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.281","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.038","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE10","","USER_DEF_ATTRIBUTE10","USER_DEF_ATTRIBUTE10","","User Defined 10","User Defined 10","","","310","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.305","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.04","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE2","","USER_DEF_ATTRIBUTE2","USER_DEF_ATTRIBUTE2","","User Defined 2","User Defined 2","","","230","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.328","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.044","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE3","","USER_DEF_ATTRIBUTE3","USER_DEF_ATTRIBUTE3","","User Defined 3","User Defined 3","","","240","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.347","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.046","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE4","","USER_DEF_ATTRIBUTE4","USER_DEF_ATTRIBUTE4","","User Defined 4","User Defined 4","","","250","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.362","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.048","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE5","","USER_DEF_ATTRIBUTE5","USER_DEF_ATTRIBUTE5","","User Defined 5","User Defined 5","","","260","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.404","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.051","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE6","","USER_DEF_ATTRIBUTE6","USER_DEF_ATTRIBUTE6","","User Defined 6","User Defined 6","","","270","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.418","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.053","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE7","","USER_DEF_ATTRIBUTE7","USER_DEF_ATTRIBUTE7","","User Defined 7","User Defined 7","","","280","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.432","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.054","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE8","","USER_DEF_ATTRIBUTE8","USER_DEF_ATTRIBUTE8","","User Defined 8","User Defined 8","","","290","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.445","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.057","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","USER_DEF_ATTRIBUTE9","","USER_DEF_ATTRIBUTE9","USER_DEF_ATTRIBUTE9","","User Defined 9","User Defined 9","","","300","N","TEXT_BOX","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.458","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.059","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_All","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.48","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.061","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","BILLABLE_FLAG","","BILLABLE_FLAG","BILLABLE_FLAG","","Billable","Billable","","","60","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.556","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.065","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","CAPITALIZABLE_FLAG","","CAPITALIZABLE_FLAG","CAPITALIZABLE_FLAG","","Capitalizable","Capitalizable","","","70","Y","HIDDEN","3","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.568","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.067","SEED_DATA_FROM_APPLICATION","-1","PJC_YES_NO_LOOKUP",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","CONTRACT_ID","","CONTRACT_ID","CONTRACT_ID","","Contract Number","Contract Number","","","55","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.287","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.265","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECT_AWARD_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","EXPENDITURE_ITEM_DATE","","EXPENDITURE_ITEM_DATE","EXPENDITURE_ITEM_DATE","","Expenditure Item Date","Expenditure Item Date","","","10","Y","TEXT_BOX","11","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.58","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.069","SEED_DATA_FROM_APPLICATION","-1","PJC_STANDARD_DATE",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","EXPENDITURE_TYPE_ID","","EXPENDITURE_TYPE_ID","EXPENDITURE_TYPE_ID","","Expenditure Type","Expenditure Type","","","40","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.594","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.071","SEED_DATA_FROM_APPLICATION","-1","PJC_EXPENDITURE_TYPES_EXPEND_L_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","ORGANIZATION_ID","","ORGANIZATION_ID","ORGANIZATION_ID","","Expenditure Organization","Expenditure Organization","","","50","Y","TEXT_BOX","25","","","","N","","PARAMETER","OrganizationId","","","","","N","N","","","","","2013/08/08 06:37:48.612","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.075","SEED_DATA_FROM_APPLICATION","-1","PJC_ORGANIZATIONS_EXPEND_E_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","PROJECT_ID","","PROJECT_ID","PROJECT_ID","","Project Number","Project Number","","","20","Y","POP_UP_LIST","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.627","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.078","SEED_DATA_FROM_APPLICATION","-1","PJC_PROJECTS_CCW_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","RESERVED_ATTRIBUTE1","","RESERVED_ATTRIBUTE1","RESERVED_ATTRIBUTE1","","Funding Source","Funding Source","","","56","Y","LOV","25","","","","N","","","","","","","","N","N","","N","","N","2014/07/16 15:26:34.326","SEED_DATA_FROM_APPLICATION","2014/07/16 15:26:38.268","SEED_DATA_FROM_APPLICATION","-1","PJC_AWARD_FUNDING_SOURCE_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","TASK_ID","","TASK_ID","TASK_ID","","Task Number","Task Number","","","30","Y","TEXT_BOX","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.641","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.081","SEED_DATA_FROM_APPLICATION","-1","PJC_TASKS_EXPEND_V",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE1","","USER_DEF_ATTRIBUTE1","USER_DEF_ATTRIBUTE1","","User Defined 1","User Defined 1","","","220","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.657","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.082","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE10","","USER_DEF_ATTRIBUTE10","USER_DEF_ATTRIBUTE10","","User Defined 10","User Defined 10","","","310","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.674","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.084","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE2","","USER_DEF_ATTRIBUTE2","USER_DEF_ATTRIBUTE2","","User Defined 2","User Defined 2","","","230","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.69","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.086","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE3","","USER_DEF_ATTRIBUTE3","USER_DEF_ATTRIBUTE3","","User Defined 3","User Defined 3","","","240","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.727","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.087","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE4","","USER_DEF_ATTRIBUTE4","USER_DEF_ATTRIBUTE4","","User Defined 4","User Defined 4","","","250","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.752","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.089","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE5","","USER_DEF_ATTRIBUTE5","USER_DEF_ATTRIBUTE5","","User Defined 5","User Defined 5","","","260","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.769","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.091","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE6","","USER_DEF_ATTRIBUTE6","USER_DEF_ATTRIBUTE6","","User Defined 6","User Defined 6","","","270","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.786","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.092","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE7","","USER_DEF_ATTRIBUTE7","USER_DEF_ATTRIBUTE7","","User Defined 7","User Defined 7","","","280","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.803","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.094","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE8","","USER_DEF_ATTRIBUTE8","USER_DEF_ATTRIBUTE8","","User Defined 8","User Defined 8","","","290","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.82","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.096","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","USER_DEF_ATTRIBUTE9","","USER_DEF_ATTRIBUTE9","USER_DEF_ATTRIBUTE9","","User Defined 9","User Defined 9","","","300","N","HIDDEN","1","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.838","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.099","SEED_DATA_FROM_APPLICATION","-1","PJC_FORMAT_ONLY_VARCHAR2_L150",""
"PROJECTS_STD_COST_COLLECTION","10036","PJC_Expenditure_Batch","WORK_TYPE_ID","","WORK_TYPE_ID","WORK_TYPE_ID","","Work Type","Work Type","","","80","Y","HIDDEN","25","","","","N","","","","","","","","N","N","","","","","2013/08/08 06:37:48.855","SEED_DATA_FROM_APPLICATION","2013/12/31 06:22:32.101","SEED_DATA_FROM_APPLICATION","-1","PJC_WORK_TYPE_EXPEND_V",""
